"_raw","_time","community_id","conn_state",duration,eventtype,history,host,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",index,linecount,"local_orig","local_resp","missed_bytes",name,notice,"orig_bytes","orig_ip_bytes","orig_pkts",peer,proto,punct,"resp_bytes","resp_ip_bytes","resp_pkts",service,source,sourcetype,"splunk_server","splunk_server_group",timestamp,ts,"tunnel_parents{}",uid
"{""ts"":1645311445.176134,""uid"":""CmNXEu4qqZOnRmhv77"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":60724,""id.resp_h"":""52.95.18.3"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.014837980270385743,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CRGJFM0QRw22KUo22""],""community_id"":""1:MuJQkchIs5A5aqJIKWe5iyhtFGQ=""}","2022-02-19T23:00:01.000+0000","1:MuJQkchIs5A5aqJIKWe5iyhtFGQ=",SF,"0.014837980270385743",,ShAaDdFRfR,sensor,"172.16.55.120",60724,"52.95.18.3",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311445.176134",CRGJFM0QRw22KUo22,CmNXEu4qqZOnRmhv77
"{""ts"":1645311425.713676,""uid"":""CUXw5J1UjOGm5BQvrl"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50857,""id.resp_h"":""52.219.98.170"",""id.resp_p"":443,""proto"":""tcp"",""duration"":6.220087051391602,""orig_bytes"":158370899,""resp_bytes"":17682,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":81060134,""history"":""ShAaGdDGGTTTGgR"",""orig_pkts"":54580,""orig_ip_bytes"":79661237,""resp_pkts"":16625,""resp_ip_bytes"":724004,""tunnel_parents"":[""C5bbcR2Zs8DzNKUDLi""],""community_id"":""1:jtyXO8BuTJ6paQGZj/ehVlDDtiE=""}","2022-02-19T23:00:01.000+0000","1:jtyXO8BuTJ6paQGZj/ehVlDDtiE=",RSTO,"6.220087051391602",,ShAaGdDGGTTTGgR,sensor,"172.16.50.110",50857,"52.219.98.170",443,zeek,1,true,false,81060134,,,158370899,79661237,54580,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",17682,724004,16625,,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311425.713676",C5bbcR2Zs8DzNKUDLi,CUXw5J1UjOGm5BQvrl
"{""ts"":1645311431.392351,""uid"":""CKYozR1aO0V7fuHt68"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50867,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.13560819625854493,""orig_bytes"":5253718,""resp_bytes"":6287,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":2087596,""history"":""ShADadGGGFfR"",""orig_pkts"":2334,""orig_ip_bytes"":3259494,""resp_pkts"":687,""resp_ip_bytes"":33779,""tunnel_parents"":[""CdZ0a62Dbd1OAJXYe3""],""community_id"":""1:5y4Vh/OxwDmCt5Is3cRHuUqGYkM=""}","2022-02-19T23:00:01.000+0000","1:5y4Vh/OxwDmCt5Is3cRHuUqGYkM=",SF,"0.13560819625854493",,ShADadGGGFfR,sensor,"172.16.50.110",50867,"52.219.80.104",443,zeek,1,true,false,2087596,,,5253718,3259494,2334,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6287,33779,687,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311431.392351",CdZ0a62Dbd1OAJXYe3,CKYozR1aO0V7fuHt68
"{""ts"":1645311431.34374,""uid"":""CWZnbV2kSYBJFO7qv3"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50866,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""duration"":0.16471099853515626,""orig_bytes"":5253718,""resp_bytes"":6287,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":1937432,""history"":""ShAaGdDGGTFfR"",""orig_pkts"":2338,""orig_ip_bytes"":3412682,""resp_pkts"":1376,""resp_ip_bytes"":70179,""tunnel_parents"":[""CzWa3L3S9IEFijRR6g""],""community_id"":""1:DWvu+Zu66FEXrKM+7HgkCALoe64=""}","2022-02-19T23:00:01.000+0000","1:DWvu+Zu66FEXrKM+7HgkCALoe64=",SF,"0.16471099853515626",,ShAaGdDGGTFfR,sensor,"172.16.50.110",50866,"52.219.80.104",443,zeek,1,true,false,1937432,,,5253718,3412682,2338,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6287,70179,1376,,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311431.34374",CzWa3L3S9IEFijRR6g,CWZnbV2kSYBJFO7qv3
"{""ts"":1645311429.032224,""uid"":""Cb4yLm2pyiKiA1FuWi"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50862,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":2.4465491771698,""orig_bytes"":68290138,""resp_bytes"":10415,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":41043463,""history"":""ShADadGGGGgFfR"",""orig_pkts"":19966,""orig_ip_bytes"":28045725,""resp_pkts"":3453,""resp_ip_bytes"":159681,""tunnel_parents"":[""CCCjt14mFRYEPLoRL5""],""community_id"":""1:H7YjtJ/WR3fM1+w+vFmk3WDqBIw=""}","2022-02-19T23:00:01.000+0000","1:H7YjtJ/WR3fM1+w+vFmk3WDqBIw=",SF,"2.4465491771698",,ShADadGGGGgFfR,sensor,"172.16.50.110",50862,"52.219.80.104",443,zeek,1,true,false,41043463,,,68290138,28045725,19966,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",10415,159681,3453,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311429.032224",CCCjt14mFRYEPLoRL5,Cb4yLm2pyiKiA1FuWi
"{""ts"":1645311430.474294,""uid"":""C8ALo946OzkcipIOa4"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50865,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.8128721714019775,""orig_bytes"":21012823,""resp_bytes"":7319,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":8531907,""history"":""ShADadGGGTTTgFfR"",""orig_pkts"":8915,""orig_ip_bytes"":12972255,""resp_pkts"":2344,""resp_ip_bytes"":109377,""tunnel_parents"":[""CIxu5w2mjIU9BWyUEf""],""community_id"":""1:2IIU+h8QUlcjOUL7z3VCqwDAwgU=""}","2022-02-19T23:00:01.000+0000","1:2IIU+h8QUlcjOUL7z3VCqwDAwgU=",SF,"0.8128721714019775",,ShADadGGGTTTgFfR,sensor,"172.16.50.110",50865,"52.219.80.104",443,zeek,1,true,false,8531907,,,21012823,12972255,8915,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",7319,109377,2344,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311430.474294",CIxu5w2mjIU9BWyUEf,C8ALo946OzkcipIOa4
"{""ts"":1645311430.124251,""uid"":""CAtGb44yUjOkDjwdT1"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50864,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":1.1633021831512452,""orig_bytes"":31518893,""resp_bytes"":8007,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":18448391,""history"":""^hADadGGGGTFfR"",""orig_pkts"":9349,""orig_ip_bytes"":13447326,""resp_pkts"":2865,""resp_ip_bytes"":127899,""tunnel_parents"":[""CBBvmD3b1OOCXjm6f9""],""community_id"":""1:3lDXeZD85Sk3IGWkygQJLvRaMlQ=""}","2022-02-19T23:00:01.000+0000","1:3lDXeZD85Sk3IGWkygQJLvRaMlQ=",SF,"1.1633021831512452",,"^hADadGGGGTFfR",sensor,"172.16.50.110",50864,"52.219.80.104",443,zeek,1,true,false,18448391,,,31518893,13447326,9349,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",8007,127899,2865,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311430.124251",CBBvmD3b1OOCXjm6f9,CAtGb44yUjOkDjwdT1
"{""ts"":1645311425.713819,""uid"":""CMpM074v1WlzRs1tY9"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50858,""id.resp_h"":""52.219.98.170"",""id.resp_p"":443,""proto"":""tcp"",""duration"":3.996612071990967,""orig_bytes"":126073523,""resp_bytes"":14199,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":57166368,""history"":""ShAaGdDGGGTTTGFfR"",""orig_pkts"":49340,""orig_ip_bytes"":70907975,""resp_pkts"":28608,""resp_ip_bytes"":1191031,""tunnel_parents"":[""CzdoJmgojG2H4A2zc""],""community_id"":""1:JX8xmiXK+zwtT3ngoMXAJN6XcPE=""}","2022-02-19T23:00:01.000+0000","1:JX8xmiXK+zwtT3ngoMXAJN6XcPE=",SF,"3.996612071990967",,ShAaGdDGGGTTTGFfR,sensor,"172.16.50.110",50858,"52.219.98.170",443,zeek,1,true,false,57166368,,,126073523,70907975,49340,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",14199,1191031,28608,,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311425.713819",CzdoJmgojG2H4A2zc,CMpM074v1WlzRs1tY9
"{""ts"":1645311429.777834,""uid"":""CZYAiB28YsR9wko4t8"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50863,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.5640320777893066,""orig_bytes"":15759788,""resp_bytes"":6975,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":4757886,""history"":""ShADadGGGGFfR"",""orig_pkts"":8132,""orig_ip_bytes"":11327194,""resp_pkts"":1829,""resp_ip_bytes"":80147,""tunnel_parents"":[""COehKu4jFowy9Chhr""],""community_id"":""1:0/r4qvgJ13/6BVZC/4NUbMObjbc=""}","2022-02-19T23:00:01.000+0000","1:0/r4qvgJ13/6BVZC/4NUbMObjbc=",SF,"0.5640320777893066",,ShADadGGGGFfR,sensor,"172.16.50.110",50863,"52.219.80.104",443,zeek,1,true,false,4757886,,,15759788,11327194,8132,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6975,80147,1829,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311429.777834",COehKu4jFowy9Chhr,CZYAiB28YsR9wko4t8
"{""ts"":1645311427.957108,""uid"":""CNMtn3O5FbSZvBxZ2"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50861,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":2.040550947189331,""orig_bytes"":63037103,""resp_bytes"":10071,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":22299006,""history"":""ShADadGGGTTgGFfR"",""orig_pkts"":28752,""orig_ip_bytes"":41927668,""resp_pkts"":6354,""resp_ip_bytes"":282699,""tunnel_parents"":[""CprfN2loZoVM5cui6""],""community_id"":""1:DV6Fe2HNWY1XD4lJ4G7y/cTjKNg=""}","2022-02-19T23:00:01.000+0000","1:DV6Fe2HNWY1XD4lJ4G7y/cTjKNg=",SF,"2.040550947189331",,ShADadGGGTTgGFfR,sensor,"172.16.50.110",50861,"52.219.80.104",443,zeek,1,true,false,22299006,,,63037103,41927668,28752,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",10071,282699,6354,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311427.957108",CprfN2loZoVM5cui6,CNMtn3O5FbSZvBxZ2
"{""ts"":1645311429.230529,""uid"":""C1zIdb3cTghYsRXSq4"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":60700,""id.resp_h"":""52.95.18.3"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.08727192878723145,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""C9CnPG3J2yJq8VpcS""],""community_id"":""1:lVjYZqt+XnQOSaYdIOpSyWk5GuA=""}","2022-02-19T23:00:01.000+0000","1:lVjYZqt+XnQOSaYdIOpSyWk5GuA=",SF,"0.08727192878723145",,ShAaDdFRfR,sensor,"172.16.55.120",60700,"52.95.18.3",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311429.230529",C9CnPG3J2yJq8VpcS,C1zIdb3cTghYsRXSq4
"{""ts"":1645311427.071089,""uid"":""CjwI733yWJ3XxqN66d"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50860,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":1.1306898593902588,""orig_bytes"":21012823,""resp_bytes"":7319,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":8485673,""history"":""ShADadGGGTTTGFfR"",""orig_pkts"":8827,""orig_ip_bytes"":12908882,""resp_pkts"":5346,""resp_ip_bytes"":286855,""tunnel_parents"":[""Codabo2gzynkdc7uJg""],""community_id"":""1:TwljytGoa0QAwB2LusHZDYbOuFk=""}","2022-02-19T23:00:01.000+0000","1:TwljytGoa0QAwB2LusHZDYbOuFk=",SF,"1.1306898593902588",,ShADadGGGTTTGFfR,sensor,"172.16.50.110",50860,"52.219.80.104",443,zeek,1,true,false,8485673,,,21012823,12908882,8827,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",7319,286855,5346,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311427.071089",Codabo2gzynkdc7uJg,CjwI733yWJ3XxqN66d
"{""ts"":1645311426.803079,""uid"":""CggY2i23PpRtIzVu6d"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50859,""id.resp_h"":""52.219.80.104"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":1.0545520782470704,""orig_bytes"":31518893,""resp_bytes"":8007,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":10325884,""history"":""ShADadGGGTGFfR"",""orig_pkts"":15100,""orig_ip_bytes"":21797021,""resp_pkts"":5758,""resp_ip_bytes"":238747,""tunnel_parents"":[""CIHHIF7zsMYEY6xha""],""community_id"":""1:V4BCPWnqdo3i4qJD2rjFZgUPlrw=""}","2022-02-19T23:00:01.000+0000","1:V4BCPWnqdo3i4qJD2rjFZgUPlrw=",SF,"1.0545520782470704",,ShADadGGGTGFfR,sensor,"172.16.50.110",50859,"52.219.80.104",443,zeek,1,true,false,10325884,,,31518893,21797021,15100,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",8007,238747,5758,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311426.803079",CIHHIF7zsMYEY6xha,CggY2i23PpRtIzVu6d
"{""ts"":1645311421.090055,""uid"":""CEK3wl2107XedoL6G"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50854,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":5.8294150829315189,""orig_bytes"":168097790,""resp_bytes"":16951,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":95240898,""history"":""^hADadGGGGTGFfR"",""orig_pkts"":52719,""orig_ip_bytes"":74965652,""resp_pkts"":15364,""resp_ip_bytes"":660107,""tunnel_parents"":[""C3MfIlqfWgoL0U1na""],""community_id"":""1:+QGJbZRfUjwNnT+/LIB/il8egKI=""}","2022-02-19T23:00:01.000+0000","1:+QGJbZRfUjwNnT+/LIB/il8egKI=",SF,"5.8294150829315189",,"^hADadGGGGTGFfR",sensor,"172.16.50.110",50854,"52.219.141.50",443,zeek,1,true,false,95240898,,,168097790,74965652,52719,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",16951,660107,15364,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311421.090055",C3MfIlqfWgoL0U1na,CEK3wl2107XedoL6G
"{""ts"":1645311420.443073,""uid"":""CGp2DC3wpVGMv3lGTf"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50849,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":6.1841418743133549,""orig_bytes"":194362953,""resp_bytes"":18671,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":102815976,""history"":""ShADadGGGGTTTGFfR"",""orig_pkts"":66220,""orig_ip_bytes"":94198653,""resp_pkts"":17966,""resp_ip_bytes"":782667,""tunnel_parents"":[""C5bbcR2Zs8DzNKUDLi""],""community_id"":""1:FVFshzXIrwIVcXTI4fSgKqS78Xk=""}","2022-02-19T23:00:01.000+0000","1:FVFshzXIrwIVcXTI4fSgKqS78Xk=",SF,"6.1841418743133549",,ShADadGGGGTTTGFfR,sensor,"172.16.50.110",50849,"52.219.141.50",443,zeek,1,true,false,102815976,,,194362953,94198653,66220,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",18671,782667,17966,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311420.443073",C5bbcR2Zs8DzNKUDLi,CGp2DC3wpVGMv3lGTf
"{""ts"":1645311420.98522,""uid"":""Cq5h4dX1Ad56JygZe"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50852,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""duration"":4.628664970397949,""orig_bytes"":126073185,""resp_bytes"":14199,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""^adADTTTFfR"",""orig_pkts"":45302,""orig_ip_bytes"":66232030,""resp_pkts"":15901,""resp_ip_bytes"":699743,""tunnel_parents"":[""CrFwlb1FuGaH6EwIc4""],""community_id"":""1:l2c6O69DIJzxW0XMMJyc/tnz86o=""}","2022-02-19T23:00:01.000+0000","1:l2c6O69DIJzxW0XMMJyc/tnz86o=",SF,"4.628664970397949",,"^adADTTTFfR",sensor,"172.16.50.110",50852,"52.219.141.50",443,zeek,1,true,false,0,,,126073185,66232030,45302,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",14199,699743,15901,,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311420.98522",CrFwlb1FuGaH6EwIc4,Cq5h4dX1Ad56JygZe
"{""ts"":1645311423.656742,""uid"":""CqRvLC4FipLvznL0O"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50856,""id.resp_h"":""52.219.98.170"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":1.9727678298950196,""orig_bytes"":42024960,""resp_bytes"":8695,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":19144762,""history"":""ShADdgaGGGTTTGFfR"",""orig_pkts"":16136,""orig_ip_bytes"":23584082,""resp_pkts"":5445,""resp_ip_bytes"":232129,""tunnel_parents"":[""CoJTiI28ET2SpyZjU9""],""community_id"":""1:+sc6qvzAwNsT7z03rqY4lEGmcqI=""}","2022-02-19T23:00:01.000+0000","1:+sc6qvzAwNsT7z03rqY4lEGmcqI=",SF,"1.9727678298950196",,ShADdgaGGGTTTGFfR,sensor,"172.16.50.110",50856,"52.219.98.170",443,zeek,1,true,false,19144762,,,42024960,23584082,16136,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",8695,232129,5445,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311423.656742",CoJTiI28ET2SpyZjU9,CqRvLC4FipLvznL0O
"{""ts"":1645311421.999403,""uid"":""CKnvjl2sR4DTYR2Rb"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50855,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""duration"":1.5963020324707032,""orig_bytes"":36771921,""resp_bytes"":8351,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":18529793,""history"":""ShAaGdDGGGTTTFfR"",""orig_pkts"":13446,""orig_ip_bytes"":18797384,""resp_pkts"":3153,""resp_ip_bytes"":140259,""tunnel_parents"":[""CuWbAF3BwmuFGLmAkc""],""community_id"":""1:N7dRsvcQZFPJbxOLY+VeNLghsLU=""}","2022-02-19T23:00:01.000+0000","1:N7dRsvcQZFPJbxOLY+VeNLghsLU=",SF,"1.5963020324707032",,ShAaGdDGGGTTTFfR,sensor,"172.16.50.110",50855,"52.219.141.50",443,zeek,1,true,false,18529793,,,36771921,18797384,13446,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",8351,140259,3153,,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311421.999403",CuWbAF3BwmuFGLmAkc,CKnvjl2sR4DTYR2Rb
"{""ts"":1645311421.048908,""uid"":""CC4uj31A5PiLkVGhqf"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50853,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""duration"":0.8659648895263672,""orig_bytes"":21012819,""resp_bytes"":7319,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":13346942,""history"":""ShAdGDgaGGTTTGFfR"",""orig_pkts"":5430,""orig_ip_bytes"":7902923,""resp_pkts"":2638,""resp_ip_bytes"":125965,""tunnel_parents"":[""CBKMdB19lr76HHYZq8""],""community_id"":""1:7ZXZCnHPBEXU9s85DDMUemkKBnM=""}","2022-02-19T23:00:01.000+0000","1:7ZXZCnHPBEXU9s85DDMUemkKBnM=",SF,"0.8659648895263672",,ShAdGDgaGGTTTGFfR,sensor,"172.16.50.110",50853,"52.219.141.50",443,zeek,1,true,false,13346942,,,21012819,7902923,5430,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",7319,125965,2638,,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311421.048908",CBKMdB19lr76HHYZq8,CC4uj31A5PiLkVGhqf
"{""ts"":1645311420.760509,""uid"":""CkzWje4H6T6VksH9y4"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50851,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.3622090816497803,""orig_bytes"":10506751,""resp_bytes"":6631,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":2894523,""history"":""ShDadAGGGFfR"",""orig_pkts"":5625,""orig_ip_bytes"":7837240,""resp_pkts"":1060,""resp_ip_bytes"":49043,""tunnel_parents"":[""C58OIm3tvC0qXNHhQj""],""community_id"":""1:h7uWZI2Mi5OY9gWj0rRS290lvNk=""}","2022-02-19T23:00:01.000+0000","1:h7uWZI2Mi5OY9gWj0rRS290lvNk=",SF,"0.3622090816497803",,ShDadAGGGFfR,sensor,"172.16.50.110",50851,"52.219.141.50",443,zeek,1,true,false,2894523,,,10506751,7837240,5625,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6631,49043,1060,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311420.760509",C58OIm3tvC0qXNHhQj,CkzWje4H6T6VksH9y4
"{""ts"":1645311420.400116,""uid"":""C5iUZq3OlH2FBdPKna"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50847,""id.resp_h"":""52.219.141.50"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.6074259281158447,""orig_bytes"":21012817,""resp_bytes"":7319,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":11859709,""history"":""ShADadgGGGTTGFfR"",""orig_pkts"":6786,""orig_ip_bytes"":9457292,""resp_pkts"":1677,""resp_ip_bytes"":88271,""tunnel_parents"":[""CWrmskv6SxBnBaYQe""],""community_id"":""1:MPSS/uZyYaTfw9EPruY3BinDspE=""}","2022-02-19T23:00:01.000+0000","1:MPSS/uZyYaTfw9EPruY3BinDspE=",SF,"0.6074259281158447",,ShADadgGGGTTGFfR,sensor,"172.16.50.110",50847,"52.219.141.50",443,zeek,1,true,false,11859709,,,21012817,9457292,6786,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",7319,88271,1677,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645311420.400116",CWrmskv6SxBnBaYQe,C5iUZq3OlH2FBdPKna
